symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
AJANTPHARM,Ajanta Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,54528598016.0,14978700288.0,27.47,2601700096.0,441509989452.85547,63.36,21.5,25.39,29.4099,17.94,10560000000.0,2026-07-11,ok,INR,OK,61548400000.0,43780600000.0,23196800000.0,,,5.747,,0.216,,428904710144.0,6646199808.0,,,9.696058,38.7036,2026-08-03,13937600000.0,16277500000.0,10560000000.0,9203900000.0,5291900000.0,11572300000.0,61548400000.0,50149500000.0,,,37354300000.0,28430300000.0,14157500000.0,9961000000.0,54072600000.0,45875100000.0,12477000000.0,11271500000.0,124935624.0,124912099.0,2026-08-03,False
AJAXENGG,AJAX ENGINEERING LIMITED,Industrials,Farm & Heavy Construction Machinery,21025370112.0,2658070016.0,12.64,18330000.0,67448527543.43262,80.0,0.3,17.66,21.4116,0.0,2251450112.0,2026-07-11,ok,INR,OK,17516860000.0,,10960070000.0,4.19,3.579,0.132,0.09873,,,55886196736.0,10508980224.0,3772869888.0,3349061376.0,4.8815365,30.383633,2026-08-03,3015040000.0,3594660000.0,2251450000.0,2600960000.0,3772870000.0,427200000.0,17516860000.0,14824500000.0,,,14395610000.0,12365690000.0,3435540000.0,3136840000.0,21025370000.0,20739150000.0,15710820000.0,15117380000.0,114406800.0,114406800.0,2026-08-03,False
AJMERA,Ajmera Realty & Infra India Limited,Real Estate,Real Estate - Development,10903499776.0,2984000000.0,27.37,7112300032.0,25443708267.240143,73.18,184.8,11.05,13.4982,0.21,1497900032.0,2026-07-11,ok,INR,OK,25935100000.0,,18805400000.0,6.278,1.524,46.832,0.07582,0.56,,32776386560.0,1159100032.0,686300032.0,-1168205952.0,1.8320901,17.136662,2026-08-03,3019800000.0,10748400000.0,1497900000.0,1259500000.0,686300000.0,75300000.0,25935100000.0,22545430000.0,6713400000.0,5736980000.0,22368700000.0,19261922000.0,3563300000.0,3229590000.0,10903500000.0,7380100000.0,7319600000.0,4684000000.0,196795650.0,196795650.0,2026-08-03,False
AJOONI,Ajooni Biotech Limited,Consumer Defensive,Packaged Foods,1847961984.0,86740528.0,4.69,177628000.0,697586604.7528591,,103.3,4.82,6.971,0.0,43219000.0,2026-07-11,ok,INR,OK,1203652000.0,,466120000.0,2.723,0.693,19.479,0.03753,0.336,,931198016.0,4190000.0,-57342432.0,-252560320.0,0.82883257,15.96,2026-08-03,64482000.0,291738000.0,43221000.0,33723000.0,-57341000.0,-319731000.0,1203652000.0,950511000.0,10227000.0,12796000.0,744767000.0,620039000.0,278647000.0,54812000.0,1823782000.0,1146919000.0,1479279000.0,970277000.0,172243598.0,172243598.0,2026-08-03,False
AKASH,Akash Infra-Projects Limited,Industrials,Engineering & Construction,817601984.0,67744000.0,8.29,923203008.0,453264899.7683983,,85.8,0.77,6.3404,0.0,6488000.0,2026-07-11,ok,INR,OK,2198070000.0,,874448000.0,1.727,1.397,108.169,0.01636,0.599,,1323557888.0,54752000.0,-15338000.0,-79176872.0,0.52580094,67.53847,2026-08-03,63119000.0,1344589000.0,6488000.0,8909000.0,-15338000.0,95478000.0,2198070000.0,2082915000.0,0.0,6050000.0,2077020000.0,1940315000.0,1202572000.0,1095673000.0,817602000.0,579964000.0,580434000.0,386347000.0,16862534.0,16862534.0,2026-08-03,False
AKCAPIT,A. K. Capital Services Limited,,,5719222784.0,3994981120.0,69.85,30883788800.0,,86.27,13.7,10.64,,,1103518976.0,2026-07-11,ok,INR,OK,,,,140.935,11.632,272.89,0.057140004,-0.005,,42280218624.0,632676992.0,-2576610048.0,-627531264.0,1.1028401,,2026-08-03,,,,,,,,,,,,,,,,,,,,,2026-08-03,False
AKG,AKG Exim Limited,Industrials,Industrial Distribution,870056000.0,2344000.0,0.27,57883000.0,316494698.1721802,,-43.4,0.68,2.2909,0.0,3636000.0,2026-07-11,ok,INR,OK,618653000.0,,530011000.0,7.677,1.642,10.82,0.00114,0.544,,399152992.0,379000.0,39858000.0,21373876.0,0.6509489,91.36364,2026-08-03,12354000.0,83698000.0,3636000.0,8581000.0,39858000.0,12085000.0,618653000.0,788366000.0,921000.0,1420000.0,609391000.0,763578000.0,79380000.0,254519000.0,870055000.0,1330914000.0,798793000.0,1241451000.0,31776576.0,31776576.0,2026-08-03,False
AKI,AKI India Limited,Consumer Cyclical,Footwear & Accessories,1073275008.0,68528000.0,6.38,214494000.0,438625313.0,61.4,52.3,2.91,4.6043,0.0,23869000.0,2026-07-11,ok,INR,OK,1601446000.0,,686532000.0,2.239,0.763,21.381,0.02197,0.073,,706058688.0,46931000.0,-159075008.0,-308103008.0,0.52897704,21.473684,2026-08-03,48229000.0,598239000.0,19344000.0,16778000.0,-159075000.0,-26706000.0,1601446000.0,1143663000.0,44273000.0,33064000.0,1240498000.0,811272000.0,553966000.0,459230000.0,1073275000.0,809618000.0,891202000.0,655074000.0,103205956.0,88532174.0,2026-08-03,False
AKSHAR,Akshar Spintex Limited,Consumer Cyclical,Textile Manufacturing,1172812032.0,-8392000.0,-0.72,50343000.0,314987404.693678,5.31,12.5,-8.74,-9.1323,0.0,-73894000.0,2026-07-11,ok,INR,OK,957622000.0,,402598000.0,4.479,0.57,6.226,-0.049569998,1.118,,339638016.0,14671000.0,76751000.0,-6957875.0,0.38535646,,2026-08-03,-76886000.0,148986000.0,-73894000.0,-44481000.0,76750000.0,-295716000.0,957622000.0,981131000.0,31181000.0,38746000.0,518310000.0,578027000.0,115712000.0,58300000.0,1172812000.0,1167691000.0,1022565000.0,1007390000.0,787468500.0,787468500.0,2026-08-03,False
AKUMS,AKUMS DRUGS AND PHARMA L,Healthcare,Drug Manufacturers - Specialty & Generic,43614068736.0,5105180160.0,11.71,1917379968.0,104094092972.0432,80.17,9.6,8.02,10.8157,0.0,2551879936.0,2026-07-11,ok,INR,OK,54469650000.0,20855520000.0,24651010000.0,3.252,2.263,5.756,0.04838,,,86083870720.0,16805980160.0,11812020224.0,932990016.0,3.1476707,40.888355,2026-08-03,4707230000.0,21158440000.0,2551880000.0,3381760000.0,11812020000.0,4651960000.0,54469650000.0,41134420000.0,,0.0,35598580000.0,22746090000.0,10947570000.0,8937470000.0,42513080000.0,40710930000.0,25482100000.0,24657370000.0,153102058.0,153102058.0,2026-08-03,False
ALANKIT,Alankit Limited,Technology,Information Technology Services,2445299968.0,81537000.0,3.33,216404992.0,2115033231.7193031,46.06,-50.1,6.33,7.2543,0.0,190972992.0,2026-07-11,ok,INR,OK,4615155000.0,,1038621000.0,1.958,1.257,6.351,-0.00758,0.743,,1919328256.0,612716032.0,-220524000.0,437746880.0,0.6550329,11.1,2026-08-03,256156000.0,1207950000.0,190973000.0,198568000.0,-220524000.0,492436000.0,4615155000.0,4245558000.0,60462000.0,43453000.0,2122687000.0,2072504000.0,1084066000.0,957586000.0,3434944000.0,3010564000.0,2490846000.0,1976299000.0,271158100.0,271158100.0,2026-08-03,False
ALBERTDAVD,Albert David Limited,Healthcare,Drug Manufacturers - Specialty & Generic,3335981056.0,54666000.0,1.64,295804992.0,3989020949.567505,64.04,14.6,-0.38,0.782,0.0,-14947000.0,2026-07-11,ok,INR,OK,5191328000.0,,2589727000.0,3.244,2.543,7.555,-0.00488,0.239,,1653911808.0,2575840000.0,-76585000.0,-368752256.0,1.0094833,,2026-08-03,31571000.0,1275965000.0,-14947000.0,172008000.0,-76585000.0,-284358000.0,5191328000.0,5114156000.0,,,3744029000.0,3540479000.0,1154302000.0,1041800000.0,3335981000.0,3457680000.0,1138622000.0,1162831000.0,5707162.0,5707162.0,2026-08-03,False
ALEMBICLTD,Alembic Limited,Real Estate,Real Estate - Development,2399899904.0,904600000.0,37.69,106400000.0,23531486561.19281,72.21,-0.4,13.27,6.0702,0.0,3173799936.0,2026-07-11,ok,INR,OK,25895081000.0,18706834000.0,959388000.0,1.947,1.342,0.435,0.01908,0.641,,22526531584.0,980382016.0,1200651008.0,208623504.0,0.9627179,7.4166665,2026-08-03,1510371000.0,1444225000.0,3173790000.0,3106768000.0,1200651000.0,863702000.0,25895081000.0,25030036000.0,66108000.0,106653000.0,1972425000.0,2048659000.0,1013037000.0,1104703000.0,2299712000.0,2111813000.0,872861000.0,804198000.0,256781828.0,256781828.0,2026-08-03,False
ALGOQUANT,Algoquant Fintech Limited,Financial Services,Capital Markets,2355013888.0,528020000.0,22.42,342680992.0,19196048009.4711,78.52,,28.37,18.7232,32.42,333999008.0,2026-07-11,ok,INR,OK,2751925000.0,,1505188000.0,2.317,1.991,25.483,0.12364,0.411,,17393571840.0,2103239936.0,599964992.0,1628344192.0,14.43681,58.2689,2026-08-03,485400000.0,1407177000.0,334002000.0,318944000.0,599965000.0,603784000.0,2751925000.0,2155427000.0,308284000.0,294983000.0,1664604000.0,1193376000.0,159416000.0,1083080000.0,413340000.0,429380000.0,518832000.0,485832000.0,281096028.0,281096028.0,2026-08-03,False
ALICON,Alicon Castalloy Limited,Industrials,Metal Fabrication,17757333504.0,2032914944.0,11.45,3543979008.0,11607324820.0,71.29,16.6,5.64,11.7344,0.0,344375008.0,2026-07-11,ok,INR,OK,14415889000.0,,759730000.0,1.112,0.821,56.406,0.04452,0.38,,14330061824.0,197964992.0,2388635904.0,523805376.0,1.8272659,33.49619,2026-08-03,898956000.0,8132903000.0,344375000.0,460608000.0,2388636000.0,2041502000.0,14415889000.0,12951092000.0,1022615000.0,1181572000.0,7514743000.0,6763119000.0,6755013000.0,5560761000.0,17757334000.0,17203623000.0,9502739000.0,8977641000.0,16336840.0,16261840.0,2026-08-03,False
ALIVUS,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,25518319616.0,7972839936.0,31.24,567710016.0,148576101804.0,76.1,6.1,18.36,21.7759,0.0,5644830208.0,2026-07-11,ok,INR,OK,39828970000.0,,21413250000.0,,,1.704,,0.047,,135141498880.0,7825110016.0,,,4.480883,24.74832,2026-08-03,7566810000.0,6507650000.0,5644830000.0,4856270000.0,5654130000.0,3915240000.0,39828970000.0,34114530000.0,,,26493600000.0,23351580000.0,5080350000.0,4701590000.0,25518320000.0,23868840000.0,10665680000.0,10808520000.0,122736348.0,122537052.0,2026-08-03,False
ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,147122700288.0,30052100096.0,20.43,20471599104.0,684449842500.0,62.91,14.6,17.56,18.8416,0.0,23018000384.0,2026-07-11,ok,INR,OK,208729700000.0,116623000000.0,74278200000.0,2.553,1.501,14.267,0.08432,0.274,,672823508992.0,40614498304.0,19630299136.0,7669237248.0,4.937428,29.619059,2026-08-03,30316700000.0,65240400000.0,23018000000.0,21654800000.0,19630300000.0,19128400000.0,208729700000.0,176911000000.0,4924500000.0,3109100000.0,122105200000.0,109458200000.0,47827000000.0,39649800000.0,147122700000.0,129645200000.0,50927700000.0,47642600000.0,119565000.0,119565000.0,2026-08-03,False
ALKYLAMINE,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,15349907456.0,2964177920.0,19.31,,93121841966.52808,72.26,-4.6,,14.5375,0.0,1806544000.0,2026-07-11,ok,INR,OK,18954082000.0,14583687000.0,4568989000.0,,,,,0.273,,,,,,6.0851064,51.859013,2026-08-03,2441666000.0,3620398000.0,1799991000.0,1861144000.0,2385501000.0,2631059000.0,18954082000.0,17888578000.0,,,6727456000.0,6301163000.0,2158467000.0,2451566000.0,15118846000.0,15481961000.0,8429690000.0,8623550000.0,51144052.0,51136418.0,2026-08-03,False
ALLCARGO,Allcargo Logistics Limited,Industrials,Integrated Freight & Logistics,20579999744.0,2329999872.0,11.32,6929999872.0,12266805032.617142,45.05,-87.0,0.37,5.9701,0.0,60000000.0,2026-07-11,ok,INR,OK,17360000000.0,,400000000.0,1.06,0.843,120.732,0.0038800002,0.643,,18235383808.0,1310000000.0,3150000128.0,6646750208.0,2.197802,205.0,2026-08-03,640000000.0,11620000000.0,80000000.0,650000000.0,3150000000.0,2750000000.0,17360000000.0,75989900000.0,180000000.0,384000000.0,7040000000.0,40848100000.0,6640000000.0,41005300000.0,20580000000.0,19610000000.0,4170000000.0,4040000000.0,1497778469.0,982782096.0,2026-08-03,False
ALLDIGI,Alldigi Tech Limited,Industrials,Specialty Business Services,5986800128.0,1621200000.0,27.08,1706899968.0,12313329138.285278,76.13,5.9,32.22,25.4998,0.0,822300032.0,2026-07-11,ok,INR,OK,5191400000.0,1108400000.0,1721100000.0,,,68.009,,0.285,0.15,12652787712.0,1438300032.0,,,4.944658,14.522111,2026-08-03,1051100000.0,2681600000.0,822300000.0,833000000.0,1440900000.0,1184600000.0,5191400000.0,4192800000.0,,,2790500000.0,2919400000.0,1069400000.0,1084300000.0,5986800000.0,5463100000.0,,,15238326.0,15238326.0,2026-08-03,False
ALLTIME,ALL TIME PLASTICS LIMITED,Consumer Defensive,Household & Personal Products,6105288192.0,899414016.0,14.73,863966976.0,14758246865.80948,70.14,-1.7,8.21,9.052,0.0,354118016.0,2026-07-11,ok,INR,OK,7838835000.0,,2226884000.0,3.632,2.376,14.078,0.056550004,,,14045203456.0,1261403008.0,864995968.0,-843603648.0,2.3641884,38.333332,2026-08-03,632991000.0,1701965000.0,354118000.0,472934000.0,864996000.0,394331000.0,7838835000.0,5623220000.0,558590000.0,1017560000.0,3072853000.0,1912910000.0,845969000.0,1863000000.0,6105288000.0,5581673000.0,3711628000.0,3352217000.0,65507778.0,65507778.0,2026-08-03,False
ALMONDZ,Almondz Global Securities Limited,Financial Services,Capital Markets,1872600064.0,,0.0,493400000.0,2520305457.272415,66.44,6.7,10.74,10.3816,0.0,277500000.0,2026-07-11,ok,INR,OK,3832800000.0,,480300000.0,,,16.822,,0.371,,3342530304.0,72100000.0,,,0.9156051,7.225131,2026-08-03,374100000.0,899700000.0,277500000.0,173300000.0,-40900000.0,-94300000.0,3832800000.0,3511767000.0,454000000.0,19890000.0,709600000.0,1975154000.0,229300000.0,987162000.0,1904300000.0,1511200000.0,1251200000.0,1128000000.0,173646754.0,172284768.0,2026-08-03,False
ALOKINDS,Alok Industries Limited,Consumer Cyclical,Textile Manufacturing,37147901952.0,432700000.0,1.16,261057593344.0,59980103665.26222,75.0,3.1,,-10.9369,0.0,-7441099776.0,2026-07-11,ok,INR,OK,64745500000.0,-249933900000.0,-9098800000.0,,,,,0.241,,319950258176.0,293000000.0,,,-0.2776945,,2026-08-03,-4511800000.0,280023200000.0,-7441100000.0,-8164300000.0,4192800000.0,1152200000.0,64745500000.0,67298700000.0,220723500000.0,221571900000.0,14393800000.0,14998300000.0,23492600000.0,16191800000.0,36440700000.0,36275800000.0,20172100000.0,21112500000.0,4965240401.0,4965240401.0,2026-08-03,False
ALPA,Alpa Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1058096000.0,32902000.0,3.11,25079000.0,1391835722.1054077,57.29,-21.4,8.39,8.9418,0.0,150098000.0,2026-07-11,ok,INR,OK,2421447000.0,,1583694000.0,4.015,3.457,1.346,0.00322,0.912,,2496900096.0,1378720000.0,99504000.0,88236496.0,2.0614796,9.349229,2026-08-03,169552000.0,558638000.0,150098000.0,195031000.0,99504000.0,70580000.0,2421447000.0,2226276000.0,0.0,0.0,2108968000.0,1924883000.0,525274000.0,467003000.0,1058096000.0,1124519000.0,743022000.0,764650000.0,21040600.0,21040600.0,2026-08-03,False
ALPHAGEO,Alphageo (India) Limited,Energy,Oil & Gas Equipment & Services,1121744000.0,-83225000.0,-7.42,0.0,1681253164.2025452,52.72,-30.1,-5.33,-7.2342,9.58,-138939008.0,2026-07-11,ok,INR,OK,2955937000.0,,1525801000.0,4.814,4.521,,-0.05077,0.452,,3676788.0,1406429952.0,177948992.0,444359488.0,0.6634067,,2026-08-03,-184900000.0,412897000.0,-138939000.0,-61118000.0,177949000.0,-95454000.0,2955937000.0,3122305000.0,,,1925840000.0,2031751000.0,400039000.0,417685000.0,1121744000.0,1256751000.0,1154919000.0,1187263000.0,6364767.0,6364767.0,2026-08-03,False
AMAGI,AMAGI MEDIA LABS LIMITED,Technology,Software - Application,15056060416.0,503600000.0,3.34,309750016.0,145812448256.0,24.39,28.5,6.33,5.1606,3.1,716729984.0,2026-07-11,ok,INR,OK,23532550000.0,,16258340000.0,3.982,3.397,1.763,0.00952,,,130605236224.0,14476810240.0,-92390000.0,-5554066432.0,8.481296,201.71687,2026-08-03,933010000.0,5964460000.0,716730000.0,-687140000.0,-92390000.0,335740000.0,23532550000.0,14249990000.0,,,21711360000.0,12724560000.0,5453020000.0,8551420000.0,15056060000.0,11626370000.0,7772470000.0,6961150000.0,216338944.0,216338944.0,2026-08-03,False
AMBALALSA,Ambalal Sarabhai Enterprises Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2022717056.0,269343008.0,13.32,565292992.0,2813208226.000122,35.07,-0.7,11.94,12.3548,,178035008.0,2026-07-11,ok,INR,OK,2811287000.0,155519000.0,264868000.0,1.269,0.73,35.696,0.04291,-0.005,,3068995072.0,166256992.0,134000000.0,-61454124.0,1.7823269,15.875001,2026-08-03,225580000.0,1227655000.0,178035000.0,49311000.0,134000000.0,-176231000.0,2811287000.0,2716751000.0,176521000.0,76298000.0,1250300000.0,1185923000.0,985432000.0,1205143000.0,2009947000.0,1953058000.0,1267091000.0,1229352000.0,76633296.0,76633296.0,2026-08-03,False
AMBER,Amber Enterprises India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",121864765440.0,9523212288.0,7.81,27015864320.0,264367181432.0,39.24,10.5,5.58,7.697,0.0,1776471040.0,2026-07-11,ok,INR,OK,137668758000.0,,7483878000.0,1.131,0.476,46.566,0.035469998,0.177,,298514317312.0,4660511232.0,2401579008.0,-24680867840.0,5.956808,146.24506,2026-08-03,6208099000.0,79652571000.0,1776471000.0,2435580000.0,2401579000.0,7108940000.0,137668758000.0,84280980000.0,8608170000.0,9591553000.0,64496833000.0,46479604000.0,57012955000.0,45563494000.0,121864766000.0,99730157000.0,99478032000.0,81855571000.0,35191667.0,33823506.0,2026-08-03,False
AMBICAAGAR,Ambica Agarbathies Aroma & Industries Limited,Consumer Defensive,Household & Personal Products,1410824960.0,101698000.0,7.21,958134016.0,427889031.3789368,69.63,-28.3,3.11,7.8956,0.03,34474000.0,2026-07-11,ok,INR,OK,2448502000.0,,624098000.0,2.625,0.622,84.996,0.02093,-0.034,,1609334656.0,2835000.0,-69195000.0,-188184880.0,0.58135486,12.462687,2026-08-03,162994000.0,1321231000.0,34474000.0,4886000.0,-69195000.0,14180000.0,2448502000.0,2235339000.0,682844000.0,597728000.0,1008223000.0,799877000.0,384125000.0,296975000.0,1410825000.0,1236159000.0,987318000.0,845079000.0,17177400.0,17177400.0,2026-08-03,False
AMBIKCO,Ambika Cotton Mills Limited,Consumer Cyclical,Textile Manufacturing,7809500160.0,1141900032.0,14.62,0.0,10107487500.0,50.58,57.8,7.7,11.0721,0.0,715600000.0,2026-07-11,ok,INR,OK,11042900000.0,,6783800000.0,6.606,1.904,,0.05189,0.621,,7811854848.0,1988199936.0,2282500096.0,472000512.0,1.0671797,14.235756,2026-08-03,1088700000.0,1499800000.0,715600000.0,657400000.0,2282500000.0,1290500000.0,11042900000.0,11509999000.0,,0.0,7993900000.0,8903907000.0,1210100000.0,2129508000.0,7809500000.0,7020700000.0,4892900000.0,4360300000.0,5725000.0,5725000.0,2026-08-03,False
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,406556803072.0,63743000576.0,15.68,8659300352.0,1101519428221.559,69.5,7.2,8.3,4.6038,0.0,47281799168.0,2026-07-11,ok,INR,OK,896066000000.0,188866400000.0,6196900000.0,,,1.205,,0.221,5.15,1192881160192.0,9089500160.0,,,1.849268,24.87395,2026-08-03,35223800000.0,177603600000.0,47281800000.0,43031000000.0,53615300000.0,22373500000.0,896066000000.0,811063600000.0,447900000.0,143900000.0,137159300000.0,194358800000.0,130962400000.0,138452600000.0,399694000000.0,336540700000.0,91097700000.0,83792600000.0,2471823478.0,2463123478.0,2026-08-03,False
AMDIND,AMD Industries Limited,Consumer Cyclical,Packaging & Containers,2822452992.0,147380992.0,5.22,783169024.0,897962161.403862,74.34,20.0,-2.8,1.6131,0.0,-43384000.0,2026-07-11,ok,INR,OK,3288513000.0,,553309000.0,1.361,0.632,51.225,-0.00123,0.207,,1538231424.0,132032000.0,325537984.0,194016752.0,0.59385157,,2026-08-03,28298000.0,1759640000.0,-43384000.0,9991000.0,325538000.0,402862000.0,3288513000.0,3217219000.0,186482000.0,201193000.0,2087557000.0,2036261000.0,1534248000.0,1380342000.0,2822453000.0,2764647000.0,1891615000.0,1790396000.0,19166749.0,19166749.0,2026-08-03,False
AMIRCHAND,AMIR CHAND JAG KUM (E) L,Consumer Defensive,Farm Products,22871390208.0,2252160000.0,9.85,7580850176.0,,82.68,19.7,15.85,38.8332,0.0,1033009984.0,2026-07-11,ok,INR,OK,15490320000.0,2033900000.0,2865220000.0,1.7,0.631,82.032,0.074499995,,,20666398720.0,2569580032.0,-1663699968.0,-1995773696.0,1.6940296,30.49588,2026-08-03,1493180000.0,11698480000.0,608220000.0,304050000.0,949570000.0,-54100000.0,15490320000.0,12835290000.0,11070000.0,15600000.0,14510430000.0,11801930000.0,11645210000.0,9612220000.0,19835680000.0,15241620000.0,17248560000.0,13213520000.0,103551556.0,103551556.0,2026-08-03,False
AMJLAND,AMJ Land Holdings Limited,Real Estate,Real Estate - Development,617022976.0,235540992.0,38.17,0.0,1582599937.4389648,72.15,-37.6,6.92,9.9316,0.0,147899008.0,2026-07-11,ok,INR,OK,2502516000.0,,1158232000.0,5.468,4.259,,0.052160002,0.232,,542305344.0,1090110976.0,81975000.0,140368624.0,0.7340509,10.559557,2026-08-03,222797000.0,352179000.0,147899000.0,204669000.0,81975000.0,381000000.0,2502516000.0,2694430000.0,,0.0,1417438000.0,1261112000.0,259206000.0,311258000.0,525059000.0,777050000.0,259123000.0,386603000.0,41000000.0,41000000.0,2026-08-03,False
AMNPLST,Amines & Plasticizers Limited,Basic Materials,Chemicals,5710337024.0,597699968.0,10.47,272137984.0,10948430102.233889,89.24,-6.4,13.26,17.533,0.0,365316992.0,2026-07-11,ok,INR,OK,4221018000.0,,2321385000.0,3.122,1.758,9.312,0.08066,0.166,,10680431616.0,531457984.0,664148992.0,554380352.0,3.7187452,29.745481,2026-08-03,548245000.0,1298450000.0,365317000.0,410015000.0,664149000.0,291393000.0,4221018000.0,4164690000.0,115619000.0,113179000.0,3415464000.0,3322853000.0,1094079000.0,1376428000.0,5710337000.0,6607275000.0,4242976000.0,4918437000.0,55020000.0,55020000.0,2026-08-03,False
AMRUTANJAN,Amrutanjan Health Care Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5025526784.0,680796032.0,13.55,17774000.0,15010702776.968384,49.15,10.5,16.62,20.4028,0.0,579177984.0,2026-07-11,ok,INR,OK,5088910000.0,,1654617000.0,2.311,1.897,0.48,0.08299,0.379,,13121980416.0,1787385984.0,359676992.0,129964000.0,4.070635,26.020967,2026-08-03,780828000.0,1386584000.0,579178000.0,508347000.0,359677000.0,508992000.0,5088910000.0,4213878000.0,,,2916462000.0,2906700000.0,1261845000.0,845830000.0,5025527000.0,4518163000.0,2443615000.0,2232073000.0,28900081.0,28898103.0,2026-08-03,False
ANANDRATHI,Anand Rathi Wealth Limited,Financial Services,Asset Management,14012512256.0,6457329664.0,46.08,834769984.0,344203548564.0,29.7,52.1,,50.0294,13.83,4648415232.0,2026-07-11,ok,INR,OK,13287674000.0,9106864000.0,6398930000.0,,,8.25,,0.337,,340743520256.0,4548030976.0,,,34.246025,74.64467,2026-08-03,5516385000.0,3169122000.0,3959114000.0,2998253000.0,2809664000.0,2391670000.0,13287674000.0,9613550000.0,130786000.0,180373000.0,8660313000.0,5241803000.0,2261383000.0,1959910000.0,11488250000.0,9390946000.0,4677870000.0,4013071000.0,166041268.0,166041268.0,2026-08-03,False
ANANTRAJ,Anant Raj Limited,Real Estate,Real Estate - Development,25116000256.0,6556700160.0,26.11,6805400064.0,226362588970.0,62.29,19.6,11.13,10.3853,0.0,5548499968.0,2026-07-11,ok,INR,OK,68686630000.0,24673682000.0,32908684000.0,9.755,6.36,11.703,0.06267,0.369,,222842486784.0,9010909184.0,-4347817984.0,-2935408640.0,3.8927088,39.62975,2026-08-03,6742899000.0,10498880000.0,5570185000.0,4258186000.0,-4347818000.0,2533351000.0,68686630000.0,52345254000.0,5214032000.0,3891957000.0,36667706000.0,26620478000.0,3759022000.0,4902633000.0,25116000000.0,20599742000.0,17551355000.0,14827290000.0,359876930.0,343260616.0,2026-08-03,False
ANDHRAPAP,Andhra Paper Limited,Basic Materials,Paper & Paper Products,17012337664.0,672998976.0,3.96,2321529088.0,12306838447.181473,77.51,29.4,0.96,1.9947,0.0,186167008.0,2026-07-11,ok,INR,OK,25380949000.0,16970677000.0,6868722000.0,2.945,1.913,11.971,-0.00413,0.084,,9271220224.0,5186136064.0,1045043008.0,-1862714496.0,0.63561237,65.94681,2026-08-03,435825000.0,5987439000.0,186167000.0,889107000.0,1045043000.0,-553946000.0,25380949000.0,26046259000.0,1570252000.0,1326045000.0,10400160000.0,13097291000.0,3531438000.0,4403103000.0,17012338000.0,15412410000.0,12313116000.0,10571023000.0,198850195.0,198850195.0,2026-08-03,False
ANDHRSUGAR,The Andhra Sugars Limited,Basic Materials,Chemicals,24659965952.0,2082418048.0,8.44,5603000.0,11550326101.248474,0.0,27.4,4.97,6.1764,1.02,820326976.0,2026-07-11,ok,INR,OK,21741993000.0,,7738116000.0,4.793,3.179,0.032,0.03652,0.366,,7817230848.0,4203663104.0,2783289088.0,2216131840.0,0.6863218,14.128925,2026-08-03,1216855000.0,4033797000.0,832232000.0,258816000.0,2783289000.0,1277983000.0,21741993000.0,21076109000.0,0.0,0.0,9778303000.0,8672339000.0,2040187000.0,2156365000.0,24659965000.0,20196893000.0,14410389000.0,11175871000.0,135535390.0,135535390.0,2026-08-03,False
ANGELONE,Angel One Limited,Financial Services,Capital Markets,47433711616.0,,0.0,79514091520.0,273370548780.0,50.49,33.5,15.53,26.8555,0.0,9150990336.0,2026-07-11,ok,INR,OK,239037910000.0,36509050000.0,39884630000.0,,,129.314,,0.29,,351105482752.0,3799470080.0,,,4.4963894,27.256317,2026-08-03,16749670000.0,177548610000.0,9150990000.0,11720810000.0,-41417420000.0,-18598420000.0,239037910000.0,168886130000.0,3660000.0,8130000.0,216552910000.0,119585080000.0,176668280000.0,111736530000.0,43054080000.0,42476030000.0,15474980000.0,15430620000.0,910859230.0,902940370.0,2026-08-03,False
